record_id,date,year,month,week_of_year,weekly_tourist_arrivals,mount_siguniang_search,hotel_at_mount_siguniang_search,where_is_mount_siguniang_search,mount_siguniang_weather_search,mount_siguniang_travel_guide_search,mount_siguniang_travel_search,mount_siguniang_travel_strategy_search,mount_siguniang_altitude_search,tickets_to_mount_siguniang_search,ctrip_avg_rating,ctrip_review_volume,qunar_avg_rating,qunar_review_volume,dianping_avg_rating,dianping_review_volume,max_temperature_c,min_temperature_c,tourism_revenue,avg_tourist_spending,accommodation_demand,transport_demand,hotel_capacity,transport_capacity,staff_available,attraction_capacity,resource_utilization_rate_pct,allocation_priority,management_decision
4703,2028-11-18,2028,11,46,12996,6220,614,1395,912,441,203,1734,1121,61,1.54,2,0.37,0,3.68,3,1.86,-10.51,8539744.02,657.11,8759,6547,26524,34766,539,59945,21.68,Low,Normal Allocation
4704,2028-11-19,2028,11,46,24595,11280,80,2785,4501,569,656,3098,751,302,3.0,1,1.39,0,3.0,2,3.4,-16.05,18129330.67,737.11,14380,17777,8754,30295,155,16629,100.0,Critical,Emergency Allocation
4705,2028-11-20,2028,11,47,29021,12935,823,945,2095,573,501,3647,919,1334,1.16,1,0.15,0,4.73,2,5.11,-10.61,16023859.29,552.15,13344,19919,11307,10570,319,42879,67.68,High,Peak-Demand Allocation
4706,2028-11-21,2028,11,47,21481,12466,324,1647,4596,325,681,1226,1898,730,2.12,6,0.0,0,3.53,5,4.28,-14.33,5522812.08,257.1,12349,18447,23828,8451,353,59462,36.13,Low,Normal Allocation
4707,2028-11-22,2028,11,47,35203,11987,918,2050,6914,0,552,5280,508,1259,1.31,2,0.0,0,3.31,2,1.64,-15.6,19754699.0,561.17,24822,18652,17664,37766,328,44153,79.73,High,Peak-Demand Allocation
4708,2028-11-23,2028,11,47,16778,9348,72,1202,3076,273,465,515,841,835,4.74,3,0.08,0,3.41,4,3.75,-13.25,11160144.21,665.17,12179,9873,23694,30836,523,51153,32.8,Low,Normal Allocation
4709,2028-11-24,2028,11,47,4613,7804,538,2031,2062,883,544,2954,896,966,1.92,1,0.39,0,2.55,4,4.15,-12.07,2242647.98,486.16,1962,3583,25473,28026,291,40804,11.31,Low,Normal Allocation
4710,2028-11-25,2028,11,47,27397,12618,401,1851,5732,163,414,3126,1714,753,1.92,6,0.16,0,2.5,5,6.32,-11.37,13355381.94,487.48,13285,21816,9946,10122,723,27997,97.86,Critical,Emergency Allocation
4711,2028-11-26,2028,11,47,19210,12241,0,2304,1767,1140,242,3176,1136,61,0.28,1,0.72,0,4.2,5,4.79,-15.29,12745703.41,663.49,8451,15368,20505,27485,414,38110,50.41,Medium,Increase Resources
4712,2028-11-27,2028,11,48,22481,8847,645,3428,6711,665,546,2934,1113,902,2.66,1,0.44,0,4.05,3,5.02,-8.16,16540635.49,735.76,14575,12952,18385,37499,672,54449,41.29,Medium,Increase Resources
4713,2028-11-28,2028,11,48,22657,14755,0,4148,2498,335,388,2489,1146,1245,1.2,3,0.0,0,5.0,3,2.65,-9.07,11523381.34,508.6,16794,10630,6503,28140,132,37002,61.23,Medium,Increase Resources
4714,2028-11-29,2028,11,48,17518,7845,387,2281,2232,469,685,4931,1559,1068,1.52,5,0.0,0,3.48,2,5.79,-7.99,10980931.08,626.84,11327,10618,25709,10513,702,15321,100.0,Critical,Emergency Allocation
4715,2028-11-30,2028,11,48,25697,8957,781,1806,7647,525,681,860,2386,61,0.0,5,0.29,0,2.89,5,3.96,-6.32,18093744.3,704.12,13759,18216,21094,9595,674,29643,86.69,Critical,Emergency Allocation
4716,2028-12-01,2028,12,48,34856,16792,328,2288,4071,197,543,1957,2471,1099,2.05,4,0.0,0,3.99,8,6.52,-12.19,14767774.66,423.68,18872,28505,14478,26337,593,58439,59.65,Medium,Increase Resources
4717,2028-12-02,2028,12,48,31366,14170,227,1729,6366,259,636,2649,549,709,0.68,3,0.04,0,5.0,4,4.95,-6.6,21694004.31,691.64,15871,25111,13170,25688,182,53176,58.99,Medium,Increase Resources
4718,2028-12-03,2028,12,48,14979,9943,708,945,3429,1107,530,2288,1525,597,1.85,6,0.0,0,3.7,2,3.49,-11.7,13169496.25,879.2,6771,12804,12536,8275,501,34678,43.19,Medium,Increase Resources
4719,2028-12-04,2028,12,49,18044,12268,418,1913,3330,936,536,1130,2055,639,1.55,4,0.02,0,3.03,6,5.15,-9.22,19078745.49,1057.35,12744,10987,27691,24055,220,22363,80.69,High,Peak-Demand Allocation
4720,2028-12-05,2028,12,49,10348,11872,379,2886,912,286,290,3468,2858,799,1.73,3,0.31,0,4.08,3,4.55,-7.52,7545325.52,729.16,4000,5480,15483,37640,681,46467,22.27,Low,Normal Allocation
4721,2028-12-06,2028,12,49,18448,6220,854,945,5387,151,489,2960,634,466,1.23,4,0.34,0,4.22,2,5.09,-9.72,10269993.77,556.7,8892,8347,9947,35692,232,53820,34.28,Low,Normal Allocation
4722,2028-12-07,2028,12,49,17343,8294,174,1156,4290,0,535,5134,1625,796,1.84,1,0.52,0,4.52,3,6.09,-7.2,14155314.4,816.2,7908,10245,25106,23548,776,21367,81.17,High,Peak-Demand Allocation
4723,2028-12-08,2028,12,49,26623,11358,376,1513,3426,1188,522,3862,2213,1062,0.2,4,0.0,0,3.46,2,6.44,-11.45,18922843.28,710.77,16951,23821,15278,14620,589,30375,87.65,Critical,Emergency Allocation
4724,2028-12-09,2028,12,49,24872,10358,752,2338,4724,797,505,4298,1073,961,0.64,7,0.99,0,3.25,2,2.94,-8.8,21698056.5,872.39,17143,16445,22447,27884,670,55639,44.7,Medium,Increase Resources
4725,2028-12-10,2028,12,49,25558,12542,169,4056,3759,880,495,4268,1126,1041,0.76,2,0.0,1,1.97,5,10.09,-6.97,17915416.58,700.97,11042,17265,23531,16985,189,16269,100.0,Critical,Emergency Allocation
4726,2028-12-11,2028,12,50,30099,15701,1015,1362,2023,258,911,1210,1190,1416,4.81,2,0.0,0,2.78,5,5.93,-7.63,24202768.46,804.11,21546,26608,27212,26640,328,24118,100.0,Critical,Emergency Allocation
4727,2028-12-12,2028,12,50,21603,10694,462,2141,4406,240,487,2266,1815,840,3.9,1,0.0,0,3.6,5,11.38,-12.1,12626784.2,584.49,10853,16151,17490,10980,789,24978,86.49,Critical,Emergency Allocation
4728,2028-12-13,2028,12,50,20409,8190,772,2083,3442,136,624,2338,1340,1076,3.55,8,0.0,0,4.48,8,8.84,-9.63,19090251.64,935.38,8238,12634,14954,11399,656,54006,37.79,Low,Normal Allocation
4729,2028-12-14,2028,12,50,23691,13101,775,1837,5151,0,472,4517,1914,654,3.54,3,0.0,1,3.31,2,5.0,-9.04,15341740.82,647.58,9925,18408,29184,36001,297,22084,100.0,Critical,Emergency Allocation
4730,2028-12-15,2028,12,50,24914,10894,493,2067,3345,163,544,3134,1120,1003,1.6,2,0.82,0,3.42,1,5.83,-6.59,15139767.7,607.68,9865,22296,7907,14652,149,42415,58.74,Medium,Increase Resources
4731,2028-12-16,2028,12,50,25436,11564,406,1727,3039,586,287,2960,2489,1009,1.2,5,0.41,0,2.93,3,9.07,-2.49,18327923.72,720.55,9238,14275,13933,36389,556,31051,81.92,High,Peak-Demand Allocation
4732,2028-12-17,2028,12,50,22071,11163,533,4468,2936,567,352,2887,1959,498,4.1,5,0.03,0,4.23,5,6.04,-10.97,16684532.57,755.95,14960,18592,7016,9793,795,18974,100.0,Critical,Emergency Allocation
4733,2028-12-18,2028,12,51,24556,20105,749,2789,2357,270,377,4624,272,680,3.7,7,1.47,0,4.23,2,11.42,-9.57,20493440.56,834.56,14103,16679,29282,17540,447,41995,58.47,Medium,Increase Resources
4734,2028-12-19,2028,12,51,16894,6220,277,1779,3041,720,181,1558,2086,475,3.21,5,0.51,0,2.76,6,10.36,-2.26,11455877.32,678.1,6508,10945,9477,34753,754,46058,36.68,Low,Normal Allocation
4735,2028-12-20,2028,12,51,19389,11049,221,3188,4792,260,520,3138,499,952,2.01,3,0.67,1,3.33,3,14.83,-3.79,12793239.83,659.82,12562,12778,29353,13290,642,52344,37.04,Low,Normal Allocation
4736,2028-12-21,2028,12,51,16754,12470,978,2415,2699,770,301,5348,1216,874,4.01,3,0.02,0,3.05,7,10.61,-5.65,14342067.35,856.04,9953,9018,21898,18888,621,41250,40.62,Medium,Increase Resources
4737,2028-12-22,2028,12,51,27008,9825,362,2261,1966,771,265,3911,1596,1334,2.43,3,0.34,0,4.0,7,7.29,-4.74,19794760.64,732.92,12574,12814,15147,37967,159,15238,100.0,Critical,Emergency Allocation
4738,2028-12-23,2028,12,51,38500,15784,671,2072,5536,799,980,2618,1288,1206,1.28,2,0.68,0,4.12,6,11.68,-3.92,27964868.5,726.36,21642,31762,28581,37883,302,21266,100.0,Critical,Emergency Allocation
4739,2028-12-24,2028,12,51,25611,15557,520,2030,3900,544,765,3619,2202,1026,2.93,6,0.14,0,2.53,4,10.32,-4.9,14782222.67,577.18,13918,11780,25204,20529,715,17588,100.0,Critical,Emergency Allocation
4740,2028-12-25,2028,12,52,21556,12620,537,1220,5566,238,968,1061,3203,1231,4.69,4,0.13,0,3.11,9,10.39,-4.93,11123017.58,516.01,9803,14407,17664,11715,439,28199,76.44,High,Peak-Demand Allocation
4741,2028-12-26,2028,12,52,25204,11916,987,945,3821,112,507,2264,252,1157,1.48,7,0.82,0,4.91,4,11.79,-1.18,22663879.0,899.22,11134,13203,27445,33133,556,53920,46.74,Medium,Increase Resources
4742,2028-12-27,2028,12,52,22191,12548,567,2603,3222,0,461,2828,1279,1334,2.3,0,0.58,1,3.56,1,8.65,-9.27,16097142.56,725.39,9973,9994,14492,37377,301,42344,52.41,Medium,Increase Resources
4743,2028-12-28,2028,12,52,23805,12650,496,2140,1148,805,620,1677,1863,1367,1.66,6,0.0,0,3.48,6,12.26,-0.99,17667762.0,742.19,11722,20294,24083,29238,385,57631,41.31,Medium,Increase Resources
4744,2028-12-29,2028,12,52,22549,12820,525,3065,2286,0,622,4377,1622,1753,1.48,5,0.78,0,4.63,4,12.74,-7.78,16038051.4,711.25,13784,20213,11424,32555,769,36265,62.18,Medium,Increase Resources
4745,2028-12-30,2028,12,52,25352,12513,464,1578,2783,504,469,1625,314,1326,3.41,3,0.05,0,4.75,6,12.28,0.12,21309339.32,840.54,11712,19789,21551,22251,253,23692,100.0,Critical,Emergency Allocation
4746,2028-12-31,2028,12,52,22736,14132,422,1416,4894,633,382,5199,2690,554,1.29,4,0.0,1,3.02,3,6.86,-4.11,18151475.09,798.36,13870,18519,8737,29784,401,27945,81.36,High,Peak-Demand Allocation
4747,2029-01-01,2029,1,1,37402,15962,475,3025,4226,188,684,4253,1882,1538,1.88,3,0.51,0,4.19,3,12.18,-4.17,22931029.12,613.1,24730,24510,16889,9654,342,34929,100.0,Critical,Emergency Allocation
4748,2029-01-02,2029,1,1,20331,9097,1085,2130,2611,525,209,2500,2356,768,2.28,2,0.38,0,3.51,6,8.62,-6.67,12379401.21,608.89,11704,16508,18982,35321,453,55153,36.86,Low,Normal Allocation
4749,2029-01-03,2029,1,1,30799,9803,823,3124,912,685,690,2743,2219,1771,5.0,7,0.47,0,3.69,1,9.14,-0.48,21742636.7,705.95,17337,19671,14213,39886,250,56454,54.56,Medium,Increase Resources
4750,2029-01-04,2029,1,1,25925,7438,532,2440,5358,484,501,3526,1592,903,0.33,4,0.0,0,2.91,5,9.82,-1.57,16251424.81,626.86,17990,14022,28727,15129,221,47730,54.32,Medium,Increase Resources
4751,2029-01-05,2029,1,1,41461,16668,908,4023,6139,746,742,4915,858,1688,2.41,4,0.11,0,4.68,6,12.32,-2.71,35298631.32,851.37,24343,29228,21978,31212,612,26493,100.0,Critical,Emergency Allocation
4752,2029-01-06,2029,1,1,25684,14589,194,3085,6331,435,811,3498,1900,628,0.41,3,0.51,0,3.82,6,12.39,-4.73,22934937.7,892.97,10390,19749,13670,14349,334,27482,93.46,Critical,Emergency Allocation
4753,2029-01-07,2029,1,1,31065,15559,1028,2806,2892,499,706,5127,835,1672,2.83,4,0.79,0,4.87,5,17.16,0.85,24712000.86,795.49,14369,19792,22782,18628,370,51935,59.82,Medium,Increase Resources
4754,2029-01-08,2029,1,2,29490,8864,1010,3153,6512,290,327,3641,2659,1775,2.03,6,0.0,0,2.51,6,15.74,-2.38,24122907.36,818.0,18523,20346,14213,19426,693,58129,50.73,Medium,Increase Resources
4755,2029-01-09,2029,1,2,45866,20192,1278,2257,5716,560,257,4653,2755,1861,2.86,5,0.07,0,3.2,11,16.87,-2.69,36218732.54,789.66,27117,21568,26781,32611,460,18188,100.0,Critical,Emergency Allocation
4756,2029-01-10,2029,1,2,33318,11890,940,1108,5742,615,244,5889,2191,1676,2.89,5,0.49,0,2.9,4,16.22,2.15,26028660.59,781.22,12195,18165,19207,19987,229,34405,96.84,Critical,Emergency Allocation
4757,2029-01-11,2029,1,2,30164,14687,784,2826,3669,295,485,4072,1760,1230,2.59,4,0.62,0,3.28,4,11.29,0.58,25183505.05,834.89,16945,21777,15070,34825,676,36817,81.93,High,Peak-Demand Allocation
4758,2029-01-12,2029,1,2,36190,17165,1028,4185,4561,774,272,2201,2696,1147,2.2,8,0.45,0,3.4,9,12.67,6.01,34413781.38,950.92,19990,27243,12065,11110,778,29796,100.0,Critical,Emergency Allocation
4759,2029-01-13,2029,1,2,21343,10797,496,945,8131,0,588,3523,2857,1232,2.85,3,0.79,0,4.21,6,8.1,-0.2,13890950.43,650.84,15949,15445,11843,23249,266,59700,35.75,Low,Normal Allocation
4760,2029-01-14,2029,1,2,32039,12415,565,2964,7887,1013,405,6743,2382,717,2.85,4,1.24,0,3.35,7,14.92,5.76,26254523.55,819.46,21373,19590,13239,13246,335,36479,87.83,Critical,Emergency Allocation
4761,2029-01-15,2029,1,3,34176,15030,662,1276,4815,144,480,3106,2928,1074,5.0,3,0.02,0,2.82,10,18.87,1.5,25908983.59,758.1,12714,17877,26068,35902,566,59425,57.51,Medium,Increase Resources
4762,2029-01-16,2029,1,3,41101,24480,1068,2576,5280,1010,607,1152,2968,1552,3.51,2,0.0,0,3.96,9,15.55,2.38,31888388.09,775.85,24577,24289,25454,12277,403,57472,71.51,High,Peak-Demand Allocation
4763,2029-01-17,2029,1,3,35681,15608,450,2678,1018,868,698,2504,3116,1857,4.09,4,0.41,0,3.51,11,12.8,0.77,25337985.68,710.13,26688,26468,17041,33290,230,28196,100.0,Critical,Emergency Allocation
4764,2029-01-18,2029,1,3,37896,20252,425,3261,7169,1011,440,3601,2961,1041,0.65,6,0.0,1,4.83,8,13.81,2.38,27338532.49,721.41,21939,30581,17055,30267,424,22133,100.0,Critical,Emergency Allocation
4765,2029-01-19,2029,1,3,38862,18924,765,2820,6377,268,526,4709,252,1058,3.2,5,1.92,0,3.27,6,17.27,3.8,25312097.56,651.33,26702,21188,29851,10865,569,49864,77.94,High,Peak-Demand Allocation
4766,2029-01-20,2029,1,3,35996,16067,904,3823,5689,596,701,5726,2364,1834,2.05,5,1.71,0,5.0,5,15.09,1.29,28836427.55,801.1,14719,18541,6818,37687,528,56132,64.13,Medium,Increase Resources
4767,2029-01-21,2029,1,3,31043,11391,511,3662,4017,776,600,2824,2121,1128,3.78,6,0.46,0,4.78,7,18.91,-0.31,19142509.7,616.64,11235,18525,17723,32087,691,41098,75.53,High,Peak-Demand Allocation
4768,2029-01-22,2029,1,4,32326,18636,900,2518,5254,828,598,6062,2637,875,3.73,1,0.21,0,2.81,2,18.79,0.19,25954488.05,802.9,14898,24778,15675,32474,160,58036,55.7,Medium,Increase Resources
4769,2029-01-23,2029,1,4,30684,9756,1100,3630,7805,977,785,5175,906,1680,3.03,5,0.51,0,2.84,5,16.35,2.78,23051891.05,751.27,18646,19146,19548,26628,729,45410,67.57,High,Peak-Demand Allocation
4770,2029-01-24,2029,1,4,35308,20675,1057,2449,5850,917,442,5715,1167,1221,0.73,5,0.29,0,4.63,5,14.38,1.35,30352299.55,859.64,17479,23223,16456,28040,680,21672,100.0,Critical,Emergency Allocation
4771,2029-01-25,2029,1,4,37766,15845,824,2317,9968,860,825,5631,3433,1375,2.94,2,0.41,0,3.74,7,18.81,2.83,27752173.18,734.85,14524,33214,13669,33888,686,36082,100.0,Critical,Emergency Allocation
4772,2029-01-26,2029,1,4,31715,6220,705,1720,6724,871,1149,3611,2557,1141,3.3,13,0.43,0,5.0,6,15.96,4.53,18901500.83,595.98,20555,17120,23154,26279,564,24274,100.0,Critical,Emergency Allocation
4773,2029-01-27,2029,1,4,35690,14096,1220,3873,3641,943,713,6911,2322,1436,1.49,7,0.09,0,2.88,6,19.11,4.07,30485070.48,854.16,15129,25571,6995,26856,724,18941,100.0,Critical,Emergency Allocation
4774,2029-01-28,2029,1,4,29849,17647,743,2517,4587,716,556,6207,1684,772,4.26,5,0.0,0,4.59,9,19.6,5.88,18362159.48,615.17,19166,17924,29761,22732,254,19674,100.0,Critical,Emergency Allocation
4775,2029-01-29,2029,1,5,31081,14599,1006,945,4080,1115,340,4410,1340,1121,3.3,7,1.01,0,3.46,8,16.94,3.76,23287814.45,749.26,23214,24008,8613,10094,750,42011,73.98,High,Peak-Demand Allocation
4776,2029-01-30,2029,1,5,45367,18001,1295,3260,6932,692,553,6409,1576,1263,2.0,4,0.0,0,3.7,9,22.46,1.12,39235728.3,864.85,18647,34348,7357,38026,410,52913,85.74,Critical,Emergency Allocation
4777,2029-01-31,2029,1,5,33694,12592,985,2445,7495,132,745,8274,1592,1029,2.7,8,1.0,0,5.0,3,18.02,2.6,35382177.84,1050.1,25107,30076,24653,22463,243,48427,69.58,High,Peak-Demand Allocation
4778,2029-02-01,2029,2,5,34856,11065,476,2573,8539,1165,644,5852,2652,1542,5.0,7,0.93,0,4.35,9,21.31,5.42,27380367.17,785.53,15797,30857,6915,17426,795,30539,100.0,Critical,Emergency Allocation
4779,2029-02-02,2029,2,5,35523,15454,413,2642,4881,898,661,1516,2384,1955,4.29,5,0.7,0,4.22,4,21.1,7.54,26677070.11,750.98,26384,31101,27000,17723,608,40578,87.54,Critical,Emergency Allocation
4780,2029-02-03,2029,2,5,45572,15881,680,2568,6352,687,652,2001,1490,1531,3.82,3,0.11,0,4.13,8,18.57,4.81,35549369.1,780.07,26733,38220,16963,33177,703,44518,100.0,Critical,Emergency Allocation
4781,2029-02-04,2029,2,5,35654,14618,967,5186,7844,784,571,4896,2860,1217,3.53,6,0.38,0,3.79,4,16.56,2.68,16782644.68,470.71,16014,26598,7522,32331,461,54483,65.44,High,Peak-Demand Allocation
4782,2029-02-05,2029,2,6,49296,20199,896,4294,8358,1276,671,3132,252,1085,3.03,5,0.04,0,3.97,8,19.77,6.22,37154402.84,753.7,36039,37212,15685,28867,582,32116,100.0,Critical,Emergency Allocation
4783,2029-02-06,2029,2,6,40354,12993,1394,3488,3382,788,509,3427,252,517,3.91,11,0.36,0,2.33,7,21.89,9.22,34882894.12,864.42,24228,34468,6381,10863,395,38670,100.0,Critical,Emergency Allocation
4784,2029-02-07,2029,2,6,33405,17129,902,3112,6742,1290,712,4901,2771,940,4.2,6,1.96,1,4.11,8,19.6,5.98,19648567.14,588.19,21622,15650,29723,15040,467,29423,100.0,Critical,Emergency Allocation
4785,2029-02-08,2029,2,6,38813,16334,692,3879,3506,928,729,4011,3494,1132,2.74,3,0.0,0,4.14,10,19.4,2.76,37395118.97,963.47,14135,28724,15318,38547,397,19981,100.0,Critical,Emergency Allocation
4786,2029-02-09,2029,2,6,41841,10711,470,3139,4599,640,1005,5884,252,1585,1.1,9,0.63,1,5.0,6,21.61,1.42,32110366.62,767.44,27717,36157,7146,19713,763,35656,100.0,Critical,Emergency Allocation
4787,2029-02-10,2029,2,6,30449,11605,1122,3638,3357,313,532,6097,1855,1000,2.03,5,0.31,0,4.15,8,21.33,10.59,21000846.48,689.71,15493,16705,19147,14427,302,34152,89.16,Critical,Emergency Allocation
4788,2029-02-11,2029,2,6,36051,16324,793,3431,4619,808,866,3103,3577,1525,0.42,7,0.22,0,3.77,2,18.94,6.34,35486262.49,984.34,18595,18619,19574,24041,386,15270,100.0,Critical,Emergency Allocation
4789,2029-02-12,2029,2,7,37071,23277,377,3078,3154,1240,894,5095,1041,1802,1.19,9,0.56,0,4.44,13,17.42,3.26,27653141.58,745.95,22650,17156,27887,27166,382,57872,64.06,Medium,Increase Resources
4790,2029-02-13,2029,2,7,45992,18430,809,3780,3662,586,656,3952,2959,1068,1.62,3,1.11,0,4.88,7,22.69,5.47,41013954.74,891.76,30748,40074,28610,38533,475,22758,100.0,Critical,Emergency Allocation
4791,2029-02-14,2029,2,7,28634,10421,527,2635,4188,917,568,5800,2008,1430,0.95,7,1.11,0,3.54,8,19.47,11.43,20823572.56,727.23,12440,15487,12783,31826,192,19659,100.0,Critical,Emergency Allocation
4792,2029-02-15,2029,2,7,19936,6220,690,3053,6387,1330,1012,4414,3003,1816,2.68,6,1.47,0,3.31,9,20.34,11.05,15467443.56,775.85,13016,12142,23746,29208,166,44768,44.53,Medium,Increase Resources
4793,2029-02-16,2029,2,7,40777,19142,815,2183,5928,177,435,6160,3192,1330,4.28,4,0.0,0,4.11,4,24.39,6.54,44628902.93,1094.46,17076,32400,29245,19560,339,24998,100.0,Critical,Emergency Allocation
4794,2029-02-17,2029,2,7,35780,16295,563,2292,2933,940,545,4667,2569,1322,5.0,11,0.43,0,3.54,7,26.0,4.39,31558327.1,882.01,22959,30087,14846,33946,208,44881,79.72,High,Peak-Demand Allocation
4795,2029-02-18,2029,2,7,46690,20682,683,945,10851,999,491,7157,1650,1165,1.96,2,0.0,0,4.17,5,26.0,11.42,30893867.1,661.68,32785,29090,8334,8378,578,20237,100.0,Critical,Emergency Allocation
4796,2029-02-19,2029,2,8,35087,13659,615,3436,5061,934,581,5214,1566,1093,1.02,5,0.0,0,3.23,6,22.27,10.12,28346161.45,807.88,19882,22694,28085,21287,311,45781,76.64,High,Peak-Demand Allocation
4797,2029-02-20,2029,2,8,38027,18020,625,3681,3572,217,681,2541,1940,843,3.31,8,1.08,0,4.17,4,26.0,7.93,31481081.16,827.86,24606,30244,15434,33324,456,38713,98.23,Critical,Emergency Allocation
4798,2029-02-21,2029,2,8,38508,19808,547,3992,7036,551,1062,5701,1063,1095,4.45,7,1.06,0,4.19,12,19.03,0.54,32352043.78,840.14,16674,19792,7279,16821,478,29803,100.0,Critical,Emergency Allocation
4799,2029-02-22,2029,2,8,36862,15332,697,2143,6002,90,646,4422,2888,1287,3.24,10,0.49,0,3.43,9,22.05,8.39,27936954.02,757.88,21362,30740,16998,34399,428,35960,100.0,Critical,Emergency Allocation
4800,2029-02-23,2029,2,8,38231,15457,585,3464,4570,363,1204,1856,901,1493,3.76,7,0.1,0,3.45,7,21.8,10.22,18637645.19,487.5,21144,17433,10300,31522,613,55304,69.13,High,Peak-Demand Allocation
4801,2029-02-24,2029,2,8,43288,17086,1003,3099,6758,1123,942,4423,3462,1828,3.31,5,1.17,0,3.53,8,21.51,7.66,39387115.66,909.89,24072,32236,10790,20453,359,52370,82.66,High,Peak-Demand Allocation
4802,2029-02-25,2029,2,8,41290,18945,898,3736,4865,716,636,5758,1751,851,3.75,5,0.85,0,2.74,7,23.64,6.45,41218249.84,998.26,25943,34880,25197,37791,551,43129,95.74,Critical,Emergency Allocation
4803,2029-02-26,2029,2,9,46482,17043,1179,2565,5565,1121,641,6112,2168,901,2.38,9,0.15,1,3.05,10,24.25,5.35,46016062.47,989.98,29483,40128,14388,34867,753,32589,100.0,Critical,Emergency Allocation
4804,2029-02-27,2029,2,9,44621,20548,1376,2842,8755,1105,795,5966,1921,1912,2.41,7,0.79,0,4.72,6,22.51,9.14,37404493.03,838.27,26872,34182,12056,18438,181,21436,100.0,Critical,Emergency Allocation
4805,2029-02-28,2029,2,9,44997,15567,1040,1816,6360,448,771,4954,3644,1228,0.94,3,0.67,0,3.72,8,23.99,5.08,35656726.44,792.42,27777,34267,20978,10470,358,46633,96.49,Critical,Emergency Allocation
4806,2029-03-01,2029,3,9,37210,12578,979,2536,7262,903,501,4445,2777,1625,0.02,4,0.0,0,3.62,7,21.37,10.28,33258753.88,893.81,16354,29218,24777,13135,541,22887,100.0,Critical,Emergency Allocation
4807,2029-03-02,2029,3,9,39945,24190,1063,3157,5236,292,599,3658,3179,1786,3.06,6,1.03,0,2.59,4,16.84,5.34,31784722.77,795.71,15527,33616,16440,36485,325,30002,100.0,Critical,Emergency Allocation
4808,2029-03-03,2029,3,9,40939,15196,989,3310,6470,946,421,6294,1997,1592,3.69,12,0.0,1,3.52,10,24.26,7.62,22460608.05,548.64,17005,31077,27358,35686,160,41717,98.14,Critical,Emergency Allocation
4809,2029-03-04,2029,3,9,38488,15363,875,1738,4825,1002,1151,6102,2936,1395,1.93,8,0.23,0,4.25,5,25.12,6.81,27394517.71,711.77,18834,24134,26284,37037,132,44290,86.9,Critical,Emergency Allocation
4810,2029-03-05,2029,3,10,42389,17162,855,2744,4763,777,797,4179,2981,1701,3.07,3,1.65,0,5.0,9,26.0,6.48,31617415.79,745.89,15231,22555,9345,31033,764,45163,93.86,Critical,Emergency Allocation
4811,2029-03-06,2029,3,10,48618,17666,579,3322,5505,270,700,7291,2460,1465,4.39,3,0.65,0,4.16,10,21.08,6.15,36616957.45,753.16,19996,41986,10769,29318,697,16965,100.0,Critical,Emergency Allocation
4812,2029-03-07,2029,3,10,42616,16114,1102,4390,5013,341,623,6455,2592,1231,2.22,4,0.39,0,2.33,5,20.85,11.43,25327431.53,594.32,22036,28744,26680,39491,155,38794,100.0,Critical,Emergency Allocation
4813,2029-03-08,2029,3,10,32286,17443,861,2482,8148,1754,650,6489,2651,1409,1.56,2,0.19,0,5.0,8,19.27,9.49,35389551.52,1096.13,22295,25875,13876,34923,516,43354,74.47,High,Peak-Demand Allocation
4814,2029-03-09,2029,3,10,42139,17399,1278,3624,7337,1084,452,5089,2621,1311,3.85,10,0.08,0,5.0,9,25.53,6.38,32350572.46,767.71,18410,29999,29929,26865,482,59611,70.69,High,Peak-Demand Allocation
4815,2029-03-10,2029,3,10,40720,18184,1130,2737,2184,771,812,8149,3037,1507,4.91,4,0.77,1,3.54,3,22.84,11.43,36272949.08,890.79,25299,32487,14663,33282,519,57605,70.69,High,Peak-Demand Allocation
4816,2029-03-11,2029,3,10,45076,9353,701,2842,9428,1207,949,3933,1792,1041,3.18,5,0.0,0,4.85,13,23.16,8.06,30351255.86,673.34,21445,20901,16460,21983,335,20252,100.0,Critical,Emergency Allocation
4817,2029-03-12,2029,3,11,60080,24218,1227,2481,7492,1389,1125,1966,252,1855,2.77,4,0.54,0,4.34,9,26.0,11.43,51131712.5,851.06,38778,40427,25620,11836,655,22820,100.0,Critical,Emergency Allocation
4818,2029-03-13,2029,3,11,37341,17150,163,2345,8412,1300,956,6537,1923,1401,1.12,4,0.14,0,4.28,8,26.0,8.95,36147243.97,968.03,15858,32180,15076,33713,608,35324,100.0,Critical,Emergency Allocation
4819,2029-03-14,2029,3,11,40651,19726,1422,2835,6056,810,948,6630,1956,1046,0.98,7,0.61,0,3.74,11,23.78,9.31,32690707.65,804.18,16450,30824,9150,19694,627,47728,85.17,Critical,Emergency Allocation
